2,9.36E-01
2.25,7.71E-01
2.5,6.35E-01
2.75,5.24E-01
3,4.24E-01
3.25,3.40E-01
3.5,2.69E-01
3.75,2.11E-01
4,1.64E-01
4.25,1.26E-01
4.5,9.71E-02
4.75,7.56E-02
5,5.77E-02
5.25,4.37E-02
5.5,3.33E-02
5.75,2.48E-02
6,1.81E-02
6.25,1.32E-02
6.5,9.28E-03
6.75,6.17E-03
7,3.88E-03
7.25,2.36E-03
7.5,1.33E-03
7.75,6.29E-04
8,2.48E-04
8.25,1.23E-04
8.5,6.16E-05
8.75,2.82E-05
9,1.17E-05
9.25,1.03E-05
9.5,4.50E-06
