1.5,1.86
1.75,1.57
2,1.29
2.25,1.09
2.5,0.91
2.75,0.75
3,0.63
3.25,0.523
3.5,0.429
3.75,0.346
4,0.274
4.25,0.215
4.5,0.167
4.75,0.129
5,0.101
5.25,0.078
5.5,0.061
5.75,0.0463
6,0.0351
6.25,0.0261
6.5,0.0192
6.75,0.0139
7,0.0096
7.25,0.0064
7.5,0.00408
7.75,0.00248
8,0.0013
